Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1064,19/07/2024,Alice,West,"£90,339.48",18,Food,"£4,174.09","£5,046.11",Returning,1%,Credit Card,Online
1074,19/07/2024,David,North,"£87,110.14",36,Clothing,£500.59,"£2,547.08",Returning,5%,Cash,Online
1046,20/07/2024,Eve,North,"£91,153.27",25,Electronics,"£3,537.94","£3,674.38",New,1%,Bank Transfer,Online
1026,20/07/2024,Bob,North,"£115,149.32",40,Furniture,"£2,175.95","£3,510.65",Returning,18%,Credit Card,Online
1093,20/07/2024,Eve,West,"£138,301.97",39,Clothing,"£2,481.37","£4,378.03",New,19%,Bank Transfer,Retail
1095,20/07/2024,Eve,West,"£95,678.44",35,Electronics,"£1,122.27","£2,971.38",Returning,8%,Bank Transfer,Retail
1057,21/07/2024,Alice,West,"£189,521.75",47,Furniture,"£1,402.65","£4,335.89",Returning,7%,Credit Card,Online
1095,22/07/2024,David,North,"£37,485.37",16,Electronics,"£2,033.82","£2,419.15",New,3%,Bank Transfer,Retail
1089,22/07/2024,Alice,North,"£44,165.82",20,Electronics,"£1,589.82","£2,567.78",Returning,14%,Cash,Online
1086,22/07/2024,Bob,South,"£30,078.16",25,Clothing,£250.83,"£1,227.68",New,2%,Credit Card,Retail
1091,22/07/2024,Alice,East,"£149,085.21",49,Clothing,"£2,475.32","£3,165.47",Returning,4%,Credit Card,Online
1088,23/07/2024,Bob,North,"£126,081.42",24,Food,"£4,433.19","£5,256.19",New,0%,Credit Card,Retail
1053,23/07/2024,David,North,"£125,312.99",39,Furniture,"£1,530.15","£3,918.48",New,18%,Bank Transfer,Online
1030,24/07/2024,Charlie,West,"£100,431.11",25,Food,"£3,976.48","£4,726.17",New,15%,Bank Transfer,Retail
1097,24/07/2024,Bob,South,"£40,753.62",13,Electronics,"£1,010.56","£4,478.42",Returning,30%,Cash,Retail
1040,25/07/2024,Bob,North,"£30,197.06",8,Furniture,"£2,691.21","£4,241.16",New,11%,Credit Card,Online
1021,25/07/2024,Eve,South,"£95,117.80",40,Furniture,"£2,101.77","£2,556.93",Returning,7%,Bank Transfer,Retail
1054,25/07/2024,Eve,South,"£39,073.15",16,Food,"£1,598.53","£3,091.23",New,21%,Bank Transfer,Online
1068,26/07/2024,David,West,"£125,810.33",26,Clothing,"£3,465.57","£5,436.92",New,11%,Bank Transfer,Retail
1025,26/07/2024,Eve,South,"£52,275.22",26,Clothing,£280.50,"£2,337.89",Returning,14%,Credit Card,Online
1071,26/07/2024,David,South,"£184,372.14",44,Furniture,"£2,825.79","£5,173.18",Returning,19%,Cash,Online
1001,26/07/2024,Bob,North,"£134,336.60",41,Food,"£1,449.50","£4,368.67",Returning,25%,Cash,Online
1076,26/07/2024,Alice,North,"£88,003.55",20,Electronics,£301.77,"£4,835.36",New,9%,Bank Transfer,Online
1022,27/07/2024,Alice,South,"£67,551.96",21,Electronics,£696.43,"£4,020.95",New,20%,Cash,Retail
1037,28/07/2024,Alice,North,"£144,324.97",31,Clothing,"£4,640.04","£4,808.84",New,3%,Bank Transfer,Online
1001,28/07/2024,Alice,South,"£89,366.78",37,Furniture,"£2,166.16","£2,504.57",New,4%,Bank Transfer,Retail
1001,28/07/2024,David,East,"£95,333.63",41,Clothing,"£2,096.16","£2,447.59",New,5%,Credit Card,Online
1002,28/07/2024,Alice,South,"£45,080.29",16,Electronics,"£1,303.41","£3,913.22",New,28%,Bank Transfer,Online
1002,29/07/2024,David,North,"£82,990.52",31,Clothing,"£1,290.11","£2,788.66",Returning,4%,Cash,Retail
1050,29/07/2024,Eve,West,"£154,673.79",35,Food,"£2,343.20","£4,509.44",Returning,2%,Credit Card,Online
1012,30/07/2024,Alice,South,"£73,571.40",19,Food,"£3,308.99","£3,947.21",Returning,2%,Bank Transfer,Retail
1028,30/07/2024,Alice,South,"£51,635.15",31,Clothing,"£1,193.38","£2,379.50",Returning,30%,Cash,Online
1009,30/07/2024,Alice,North,"£157,278.67",36,Food,"£1,656.96","£4,854.28",New,10%,Bank Transfer,Online
1011,31/07/2024,David,West,"£156,418.75",35,Furniture,"£4,012.20","£4,655.32",New,4%,Bank Transfer,Retail
1084,01/08/2024,Bob,South,"£29,080.68",26,Clothing,£855.72,"£1,511.47",Returning,26%,Bank Transfer,Retail
1015,01/08/2024,David,North,"£118,634.88",40,Food,"£2,376.13","£3,802.40",New,22%,Bank Transfer,Online
1007,02/08/2024,Eve,West,"£15,733.70",5,Food,"£2,561.95","£3,173.80",Returning,1%,Bank Transfer,Online
1072,02/08/2024,Charlie,South,"£78,962.61",35,Food,"£2,130.78","£2,314.41",New,3%,Cash,Online
1058,02/08/2024,David,East,"£78,194.97",28,Food,£987.04,"£3,723.57",Returning,25%,Credit Card,Online
1066,02/08/2024,Bob,North,"£70,331.40",44,Electronics,£121.71,"£1,816.41",Returning,12%,Cash,Retail
1045,02/08/2024,David,South,"£140,763.99",45,Clothing,"£1,459.03","£3,437.46",Returning,9%,Cash,Retail
1009,03/08/2024,Alice,East,"£31,247.70",19,Clothing,£364.52,"£2,055.77",New,20%,Cash,Online
1078,04/08/2024,David,North,"£13,611.90",3,Clothing,"£4,444.88","£4,682.79",Returning,3%,Bank Transfer,Online
1055,04/08/2024,Alice,West,"£31,368.67",24,Furniture,"£1,220.49","£1,519.80",Returning,14%,Bank Transfer,Retail
1091,05/08/2024,Eve,East,"£132,117.44",34,Food,"£1,578.05","£4,415.69",Returning,12%,Bank Transfer,Retail
1076,06/08/2024,Charlie,South,"£162,246.61",41,Electronics,"£2,766.50","£4,165.51",New,5%,Credit Card,Retail
1091,06/08/2024,Bob,North,"£151,499.65",39,Food,"£2,182.63","£4,132.56",Returning,6%,Bank Transfer,Online
1092,06/08/2024,Bob,West,"£131,997.76",47,Electronics,£422.63,"£4,012.09",New,30%,Cash,Retail
1041,07/08/2024,Charlie,West,"£3,131.79",1,Furniture,"£3,109.56","£3,138.62",Returning,0%,Credit Card,Retail
1007,07/08/2024,Charlie,West,"£51,748.35",34,Furniture,"£1,492.72","£1,522.28",New,0%,Credit Card,Retail
1019,08/08/2024,David,West,"£61,027.44",22,Clothing,"£2,440.14","£3,511.36",Returning,21%,Credit Card,Online
1001,08/08/2024,Bob,North,"£65,049.03",17,Food,"£3,294.09","£4,204.85",Returning,9%,Cash,Online
1016,08/08/2024,Eve,South,"£48,126.78",18,Clothing,"£2,158.66","£2,673.71",Returning,0%,Bank Transfer,Retail
1063,08/08/2024,David,East,"£200,284.37",46,Electronics,"£3,324.54","£5,442.51",New,20%,Bank Transfer,Online
1028,09/08/2024,Eve,North,"£19,218.96",8,Food,£945.84,"£2,929.72",Returning,18%,Cash,Retail
1010,09/08/2024,Bob,North,"£133,370.77",30,Furniture,"£3,803.22","£4,495.83",Returning,1%,Credit Card,Online
1075,10/08/2024,Bob,West,"£112,326.45",23,Food,"£4,086.48","£4,949.20",Returning,1%,Bank Transfer,Online
1021,11/08/2024,Eve,North,"£31,635.06",26,Furniture,"£1,195.36","£1,738.19",Returning,30%,Cash,Retail
1073,12/08/2024,Eve,West,"£80,018.41",38,Food,£400.29,"£2,477.35",New,15%,Credit Card,Online
1022,12/08/2024,Eve,North,"£124,332.71",37,Furniture,"£1,340.94","£4,097.98",Returning,18%,Credit Card,Retail
1087,13/08/2024,Alice,South,"£3,024.67",1,Electronics,"£2,660.48","£3,183.85",Returning,5%,Bank Transfer,Online
1043,13/08/2024,Bob,North,"£53,171.32",11,Furniture,"£1,383.55","£5,311.82",New,9%,Credit Card,Retail
1071,14/08/2024,Eve,East,"£65,178.72",24,Food,"£2,622.90","£2,819.51",Returning,4%,Cash,Online
1075,14/08/2024,Alice,East,"£144,033.39",35,Food,"£3,774.51","£4,958.12",Returning,17%,Cash,Online
1005,14/08/2024,Bob,West,"£138,166.20",42,Furniture,"£1,057.75","£3,696.26",Returning,11%,Bank Transfer,Online
1060,16/08/2024,David,East,"£13,112.39",4,Electronics,"£2,999.61","£3,811.74",New,14%,Cash,Retail
1016,16/08/2024,Bob,North,"£20,877.15",6,Electronics,"£2,656.36","£3,595.20",New,3%,Cash,Online
1003,16/08/2024,Charlie,South,"£60,487.69",14,Furniture,"£3,412.38","£4,800.61",Returning,10%,Credit Card,Online
1008,16/08/2024,Charlie,North,"£123,003.34",26,Food,£318.38,"£5,032.87",New,6%,Bank Transfer,Retail
1066,17/08/2024,David,North,"£21,441.35",6,Food,"£2,911.92","£4,411.80",Returning,19%,Cash,Retail
1062,17/08/2024,David,West,"£92,324.06",40,Food,"£2,201.42","£2,427.42",New,5%,Bank Transfer,Retail
1076,17/08/2024,David,North,"£69,256.92",18,Clothing,"£3,203.67","£5,062.64",New,24%,Credit Card,Online
1001,17/08/2024,Charlie,North,"£171,595.58",48,Electronics,"£1,916.61","£4,525.20",Returning,21%,Cash,Online
1026,19/08/2024,Eve,East,"£2,763.94",2,Furniture,£137.00,"£1,485.99",New,7%,Bank Transfer,Retail
1072,19/08/2024,Alice,West,"£42,543.47",24,Food,"£1,627.29","£1,790.55",New,1%,Bank Transfer,Retail
1056,19/08/2024,Eve,North,"£53,259.19",14,Electronics,"£3,470.63","£4,135.03",New,8%,Bank Transfer,Online
1029,19/08/2024,David,East,"£24,677.63",6,Furniture,£563.75,"£4,838.75",New,15%,Cash,Online
1018,19/08/2024,Charlie,West,"£70,440.58",43,Furniture,"£1,121.86","£1,654.70",Returning,1%,Bank Transfer,Online
1048,19/08/2024,Bob,North,"£103,137.96",26,Furniture,"£2,835.93","£4,612.61",Returning,14%,Cash,Online
1012,19/08/2024,David,South,"£181,686.49",39,Clothing,"£3,715.45","£4,717.14",Returning,1%,Bank Transfer,Online
1002,19/08/2024,Eve,West,"£71,487.42",22,Clothing,"£1,246.77","£4,113.20",Returning,21%,Bank Transfer,Retail
1075,20/08/2024,Alice,West,"£51,670.83",35,Food,"£1,444.23","£1,554.01",New,5%,Cash,Retail
1062,20/08/2024,Eve,North,"£71,638.56",17,Electronics,"£1,997.73","£5,202.51",New,19%,Cash,Retail
1059,21/08/2024,Charlie,East,"£21,649.02",8,Clothing,"£1,659.18","£3,758.51",New,28%,Credit Card,Online
1029,21/08/2024,Alice,West,"£146,641.23",32,Food,"£4,002.92","£5,207.43",Returning,12%,Bank Transfer,Retail
1020,21/08/2024,Eve,West,"£58,420.92",14,Clothing,"£2,221.55","£4,392.55",Returning,5%,Cash,Retail
1077,21/08/2024,Bob,South,"£145,410.62",37,Food,"£1,391.47","£4,734.96",Returning,17%,Bank Transfer,Online
1098,22/08/2024,Eve,East,"£9,291.97",47,Electronics,£181.59,£232.59,Returning,15%,Bank Transfer,Retail
1085,22/08/2024,Bob,West,"£36,842.46",8,Clothing,£878.84,"£4,747.74",New,3%,Bank Transfer,Retail
1079,23/08/2024,Charlie,East,"£85,208.45",29,Electronics,"£1,549.42","£3,917.63",Returning,25%,Cash,Online
1097,23/08/2024,Alice,South,"£123,784.25",43,Electronics,£621.67,"£3,386.71",Returning,15%,Cash,Online
1012,24/08/2024,Bob,East,"£6,355.82",2,Food,"£3,143.99","£3,218.76",Returning,1%,Bank Transfer,Retail
1005,24/08/2024,David,East,"£26,118.38",15,Clothing,"£1,712.12","£2,452.43",New,29%,Credit Card,Retail
1015,24/08/2024,Alice,West,"£51,380.90",13,Clothing,£874.38,"£5,341.05",New,26%,Credit Card,Retail
1014,24/08/2024,David,South,"£197,904.29",47,Electronics,"£2,980.36","£4,784.92",New,12%,Credit Card,Retail
1064,25/08/2024,Alice,South,"£25,341.95",23,Food,£862.32,"£1,377.28",New,20%,Cash,Retail
1024,25/08/2024,Alice,East,"£123,856.24",29,Electronics,"£3,613.21","£4,309.74",Returning,1%,Credit Card,Online
1064,25/08/2024,Eve,West,"£54,831.75",13,Food,£945.58,"£4,393.57",Returning,4%,Credit Card,Retail
1005,26/08/2024,Alice,North,"£45,039.63",22,Food,£356.76,"£2,380.53",New,14%,Bank Transfer,Online
1070,26/08/2024,Bob,South,"£52,425.80",15,Furniture,£136.71,"£4,922.61",New,29%,Cash,Retail
1077,27/08/2024,Eve,East,"£79,558.57",29,Food,"£2,722.50","£2,768.29",Returning,1%,Credit Card,Retail
1001,27/08/2024,Alice,West,"£182,359.91",39,Furniture,"£4,554.71","£4,720.73",New,1%,Bank Transfer,Retail
1028,28/08/2024,Alice,East,"£2,413.63",1,Food,"£2,196.60","£3,134.58",New,23%,Cash,Online
1024,28/08/2024,Alice,South,"£172,461.09",50,Clothing,"£1,635.15","£3,875.53",Returning,11%,Cash,Online
1047,29/08/2024,Charlie,North,"£7,103.49",3,Food,"£1,780.61","£2,573.73",New,8%,Bank Transfer,Retail
1054,29/08/2024,Bob,North,"£87,176.37",20,Food,"£2,744.56","£4,588.23",Returning,5%,Bank Transfer,Retail
1074,30/08/2024,Bob,West,"£13,085.18",4,Furniture,"£2,715.83","£3,372.47",New,3%,Cash,Online
1046,30/08/2024,Eve,West,"£117,938.51",34,Food,"£2,983.37","£4,687.54",New,26%,Cash,Retail
1042,30/08/2024,Eve,East,"£140,727.93",36,Furniture,"£1,936.14","£5,282.58",New,26%,Credit Card,Retail
1095,30/08/2024,Bob,East,"£147,808.51",42,Electronics,"£1,771.57","£3,784.14",New,7%,Credit Card,Online
1092,31/08/2024,Bob,West,"£149,165.98",31,Clothing,"£4,487.15","£4,860.41",Returning,1%,Bank Transfer,Retail
1020,31/08/2024,Bob,North,"£218,181.58",41,Furniture,"£4,797.21","£5,440.07",Returning,2%,Bank Transfer,Online
1076,01/09/2024,Charlie,East,"£49,987.41",10,Clothing,"£4,860.56","£5,317.81",New,6%,Cash,Retail
1029,01/09/2024,Alice,West,"£219,757.47",50,Furniture,"£4,046.20","£4,938.37",New,11%,Bank Transfer,Online
1027,02/09/2024,Eve,North,"£75,491.12",36,Food,"£1,497.00","£2,467.03",New,15%,Bank Transfer,Online
1050,03/09/2024,Bob,South,"£4,470.91",2,Furniture,"£2,191.23","£2,240.83",New,0%,Bank Transfer,Online
1040,03/09/2024,David,North,"£77,031.05",18,Electronics,"£4,102.26","£4,426.60",Returning,3%,Credit Card,Retail
1014,03/09/2024,Eve,South,"£19,224.93",14,Furniture,£530.16,"£1,615.54",New,15%,Bank Transfer,Retail
1018,03/09/2024,David,South,"£179,922.22",37,Clothing,"£4,187.50","£5,015.96",New,3%,Bank Transfer,Online
1012,03/09/2024,David,East,"£141,501.59",42,Electronics,"£1,989.20","£3,963.63",New,15%,Credit Card,Online
1097,04/09/2024,Charlie,North,"£24,902.48",12,Clothing,"£1,192.59","£2,441.42",Returning,15%,Credit Card,Retail
1079,05/09/2024,Charlie,West,"£30,233.56",12,Clothing,£747.46,"£3,451.32",Returning,27%,Bank Transfer,Online
1061,06/09/2024,Bob,East,"£2,641.32",8,Food,£312.57,£366.85,New,10%,Credit Card,Online
1060,06/09/2024,Bob,East,"£17,758.60",6,Furniture,"£1,464.82","£3,083.09",Returning,4%,Bank Transfer,Retail
1036,06/09/2024,Charlie,South,"£20,171.52",10,Food,£679.68,"£2,241.28",Returning,10%,Bank Transfer,Retail
1068,06/09/2024,Alice,South,"£80,995.20",50,Furniture,£962.74,"£2,076.80",New,22%,Bank Transfer,Retail
1060,06/09/2024,Charlie,East,"£166,574.66",49,Furniture,"£1,246.12","£3,695.09",Returning,8%,Bank Transfer,Retail
1078,06/09/2024,Alice,South,"£181,776.50",40,Electronics,"£1,800.35","£4,993.86",Returning,9%,Credit Card,Retail
1064,07/09/2024,Alice,South,"£4,059.03",2,Electronics,£467.21,"£2,601.94",Returning,22%,Credit Card,Retail
1021,07/09/2024,Alice,South,"£31,313.02",12,Furniture,"£1,813.24","£3,106.45",New,16%,Credit Card,Online
1099,07/09/2024,Alice,West,"£129,898.36",41,Furniture,"£1,884.57","£3,266.24",New,3%,Credit Card,Retail
1024,08/09/2024,Alice,South,"£9,188.03",3,Electronics,"£2,214.62","£4,313.63",Returning,29%,Credit Card,Retail
1060,08/09/2024,David,East,"£22,604.73",5,Food,"£3,832.45","£4,696.42",Returning,4%,Bank Transfer,Online
1061,08/09/2024,David,South,"£34,185.14",12,Furniture,"£2,500.49","£3,096.48",New,8%,Cash,Retail
1004,08/09/2024,Alice,East,"£60,837.06",38,Food,"£1,400.41","£1,650.49",Returning,3%,Credit Card,Retail
1089,08/09/2024,Bob,East,"£137,413.12",37,Furniture,"£2,660.93","£4,126.52",New,10%,Bank Transfer,Retail
1047,08/09/2024,David,South,"£106,438.29",23,Electronics,"£1,844.53","£4,923.14",Returning,6%,Cash,Retail
1084,09/09/2024,Bob,South,"£124,540.67",28,Furniture,"£3,818.90","£4,942.09",Returning,10%,Cash,Online
1083,09/09/2024,Eve,South,"£110,409.03",35,Clothing,"£2,482.89","£4,096.81",New,23%,Cash,Online
1043,09/09/2024,Bob,North,"£50,092.85",15,Clothing,"£1,676.06","£3,478.67",New,4%,Bank Transfer,Retail
1014,09/09/2024,Charlie,South,"£63,742.63",27,Food,"£1,165.23","£2,511.53",New,6%,Bank Transfer,Online
1041,10/09/2024,Bob,South,"£53,059.79",13,Electronics,£667.37,"£4,585.98",Returning,11%,Bank Transfer,Online
1071,10/09/2024,Charlie,South,"£169,040.22",40,Clothing,"£2,542.00","£4,913.96",Returning,14%,Cash,Retail
1040,11/09/2024,Bob,South,"£61,976.16",36,Furniture,"£1,106.55","£2,179.19",New,21%,Bank Transfer,Retail
1051,11/09/2024,Eve,South,"£41,851.62",10,Electronics,£336.04,"£4,314.60",New,3%,Bank Transfer,Retail
1061,11/09/2024,Charlie,North,"£117,198.55",34,Electronics,"£1,116.45","£4,658.13",Returning,26%,Credit Card,Online
1067,12/09/2024,Charlie,South,"£14,845.12",17,Electronics,£511.65,"£1,105.37",Returning,21%,Credit Card,Online
1090,12/09/2024,Bob,East,"£84,632.69",35,Food,"£1,026.04","£3,181.68",New,24%,Cash,Retail
1084,13/09/2024,Eve,South,"£3,978.67",1,Clothing,£973.21,"£4,059.87",New,2%,Bank Transfer,Retail
1071,13/09/2024,Eve,South,"£70,470.05",20,Food,£206.66,"£3,708.95",Returning,5%,Bank Transfer,Online
1032,14/09/2024,Eve,West,"£5,884.44",2,Clothing,"£1,664.78","£3,871.34",Returning,24%,Bank Transfer,Retail
1078,14/09/2024,Eve,North,"£54,251.54",27,Clothing,"£1,833.71","£2,071.46",New,3%,Cash,Retail
1072,14/09/2024,David,North,"£37,416.82",17,Clothing,£476.53,"£2,974.31",Returning,26%,Bank Transfer,Retail
1058,14/09/2024,Eve,South,"£78,033.46",44,Furniture,"£1,087.80","£2,497.87",New,29%,Bank Transfer,Online
1008,15/09/2024,David,West,"£21,667.61",10,Electronics,"£1,912.74","£2,519.49",New,14%,Cash,Online
1026,15/09/2024,Eve,East,"£81,654.97",18,Food,"£4,045.92","£4,672.35",Returning,3%,Bank Transfer,Retail
1022,15/09/2024,Alice,East,"£116,975.17",24,Furniture,"£4,306.31","£4,876.14",New,0%,Cash,Retail
1005,15/09/2024,David,North,"£75,145.65",15,Furniture,"£2,093.58","£5,009.71",Returning,0%,Bank Transfer,Retail
1030,15/09/2024,Eve,West,"£222,447.72",46,Food,"£1,453.35","£5,495.25",New,12%,Credit Card,Retail
1079,16/09/2024,Bob,South,"£57,633.98",21,Food,£818.33,"£3,191.25",New,14%,Bank Transfer,Retail
1070,16/09/2024,David,North,"£94,315.74",22,Clothing,£634.09,"£5,292.69",Returning,19%,Cash,Online
1022,17/09/2024,Charlie,South,"£159,441.73",34,Furniture,"£4,571.20","£4,814.40",New,3%,Bank Transfer,Retail
1015,17/09/2024,Charlie,East,"£30,843.16",12,Clothing,"£1,944.00","£3,569.81",New,28%,Cash,Retail
1094,18/09/2024,Charlie,West,"£55,068.38",15,Electronics,"£1,960.42","£4,830.56",Returning,24%,Cash,Online
1044,18/09/2024,Bob,East,"£100,311.22",33,Electronics,£191.86,"£3,662.33",New,17%,Bank Transfer,Retail
1025,19/09/2024,Alice,North,"£4,190.91",16,Clothing,£177.99,£335.81,New,22%,Cash,Online
1098,19/09/2024,Alice,East,"£3,551.60",1,Electronics,"£1,116.41","£3,860.43",Returning,8%,Credit Card,Online
1072,19/09/2024,Eve,South,"£209,781.26",49,Food,£601.59,"£4,413.66",Returning,3%,Cash,Retail
1006,20/09/2024,Bob,North,"£26,784.38",7,Electronics,"£3,360.70","£5,170.73",Returning,26%,Cash,Online
1093,20/09/2024,Alice,East,"£111,529.23",31,Electronics,"£1,374.22","£4,861.78",New,26%,Credit Card,Online
1067,21/09/2024,David,East,"£46,077.02",33,Food,"£1,165.36","£1,428.84",New,2%,Credit Card,Retail
1025,21/09/2024,David,North,"£123,446.24",30,Clothing,"£3,346.92","£4,472.69",Returning,8%,Cash,Retail
1092,21/09/2024,David,West,"£56,824.76",26,Furniture,£762.78,"£2,914.09",Returning,25%,Cash,Retail
1060,21/09/2024,Alice,East,"£72,903.50",18,Food,£221.91,"£4,821.66",New,16%,Bank Transfer,Retail
1044,21/09/2024,Charlie,West,"£112,285.80",38,Furniture,£397.99,"£3,788.32",Returning,22%,Credit Card,Online
1073,22/09/2024,Alice,South,"£133,761.48",43,Clothing,"£3,072.11","£3,840.41",Returning,19%,Bank Transfer,Retail
1095,22/09/2024,Alice,West,"£59,698.97",21,Furniture,£801.51,"£3,425.07",Returning,17%,Credit Card,Online
1027,23/09/2024,Eve,West,"£18,544.58",11,Food,"£1,591.20","£2,031.17",New,17%,Credit Card,Online
1097,23/09/2024,Bob,North,"£83,622.87",17,Food,"£4,846.64","£5,019.38",Returning,2%,Credit Card,Online
1043,23/09/2024,Eve,South,"£77,061.97",18,Clothing,"£3,271.25","£4,810.36",Returning,11%,Credit Card,Retail
1064,24/09/2024,Charlie,East,"£70,662.43",19,Electronics,"£3,244.14","£4,707.69",New,21%,Cash,Retail
1015,24/09/2024,Bob,East,"£83,922.43",24,Food,£595.63,"£3,973.60",Returning,12%,Credit Card,Online
1091,25/09/2024,Alice,East,"£129,567.45",44,Food,£775.76,"£3,166.36",Returning,7%,Credit Card,Retail
1043,26/09/2024,David,South,"£8,898.20",5,Food,£799.18,"£2,118.62",Returning,16%,Cash,Retail
1024,26/09/2024,Eve,North,"£102,143.81",30,Clothing,"£2,434.48","£4,728.88",New,28%,Cash,Retail
1076,26/09/2024,Charlie,East,"£62,850.67",43,Electronics,£245.62,"£1,680.05",Returning,13%,Bank Transfer,Online
1010,26/09/2024,Bob,South,"£127,397.54",42,Electronics,"£1,671.63","£4,099.02",Returning,26%,Cash,Retail
1021,26/09/2024,Eve,South,"£79,806.72",20,Electronics,"£1,102.32","£4,750.40",Returning,16%,Credit Card,Online
1005,27/09/2024,David,North,"£152,039.00",39,Food,"£1,857.91","£4,754.19",New,18%,Bank Transfer,Retail
1068,28/09/2024,David,North,"£6,227.37",3,Furniture,"£1,942.60","£2,116.68",Returning,2%,Bank Transfer,Online
1078,28/09/2024,David,North,"£51,963.12",19,Furniture,"£1,659.98","£3,461.90",New,21%,Credit Card,Online
1088,28/09/2024,Alice,East,"£127,050.30",37,Clothing,"£2,088.19","£3,652.97",Returning,6%,Credit Card,Online
1039,28/09/2024,Charlie,East,"£91,714.95",22,Food,£152.66,"£4,962.93",New,16%,Credit Card,Retail
1083,28/09/2024,David,South,"£185,095.44",45,Food,£227.39,"£4,422.83",New,7%,Cash,Online
1024,29/09/2024,Bob,East,"£2,918.68",1,Electronics,£385.25,"£3,944.16",New,26%,Credit Card,Online
1092,29/09/2024,Bob,East,"£27,240.15",8,Clothing,"£1,918.18","£3,869.34",New,12%,Bank Transfer,Online
1090,29/09/2024,Eve,North,"£151,366.71",38,Clothing,"£2,824.40","£4,237.59",Returning,6%,Cash,Retail
1076,30/09/2024,Bob,West,"£1,629.90",2,Electronics,£755.02,£829.39,Returning,2%,Bank Transfer,Retail
1001,30/09/2024,Eve,East,"£21,689.89",6,Electronics,"£2,792.00","£5,164.26",New,30%,Credit Card,Online
1021,30/09/2024,Charlie,South,"£21,035.28",5,Food,"£1,532.14","£4,727.03",Returning,11%,Cash,Online
1085,30/09/2024,Alice,West,"£88,592.95",25,Furniture,"£2,371.10","£4,169.08",Returning,15%,Cash,Online
1053,30/09/2024,David,North,"£69,772.37",15,Food,"£1,476.76","£4,746.42",New,2%,Bank Transfer,Retail
1077,30/09/2024,Eve,West,"£85,648.98",46,Clothing,£317.32,"£1,919.52",New,3%,Cash,Retail
1099,01/10/2024,Charlie,West,"£18,400.52",9,Clothing,"£1,544.50","£2,198.39",New,7%,Bank Transfer,Online
1088,01/10/2024,Charlie,East,"£82,932.20",28,Furniture,£252.73,"£3,897.19",New,24%,Credit Card,Online
1097,02/10/2024,David,East,"£205,533.77",46,Food,"£4,033.74","£4,703.29",New,5%,Bank Transfer,Online
1030,02/10/2024,Charlie,East,"£83,242.29",48,Food,"£1,135.01","£1,905.73",Returning,9%,Cash,Online
1090,02/10/2024,Alice,South,"£63,149.00",25,Clothing,"£1,355.53","£2,775.78",Returning,9%,Bank Transfer,Retail
1031,02/10/2024,Bob,West,"£98,886.06",30,Furniture,"£2,186.55","£3,622.20",New,9%,Credit Card,Retail
1070,02/10/2024,Eve,South,"£108,974.92",35,Clothing,£331.88,"£3,706.63",Returning,16%,Cash,Retail
1024,03/10/2024,Eve,West,"£67,610.67",26,Clothing,"£2,379.66","£2,796.14",New,7%,Credit Card,Retail
1066,03/10/2024,Alice,North,"£92,637.04",32,Furniture,"£1,269.44","£3,759.62",New,23%,Cash,Retail
1057,04/10/2024,Charlie,East,"£157,992.54",47,Furniture,"£2,557.48","£3,576.11",Returning,6%,Credit Card,Retail
1097,04/10/2024,Charlie,South,"£231,289.03",46,Food,"£2,585.25","£5,348.96",Returning,6%,Bank Transfer,Online
1061,04/10/2024,David,North,"£148,368.40",32,Clothing,"£1,017.56","£4,932.46",Returning,6%,Credit Card,Online
1088,05/10/2024,David,West,"£22,094.14",5,Clothing,"£4,318.96","£4,526.09",New,2%,Bank Transfer,Retail
1088,05/10/2024,Charlie,East,"£12,229.39",8,Furniture,£418.42,"£1,609.13",New,5%,Cash,Online
1083,05/10/2024,Alice,West,"£86,776.30",48,Electronics,"£1,161.72","£2,152.19",New,16%,Cash,Online
1011,06/10/2024,Eve,West,"£168,379.09",41,Clothing,"£3,918.00","£5,198.49",New,21%,Bank Transfer,Retail
1014,06/10/2024,Eve,North,"£21,187.53",16,Electronics,£705.07,"£1,439.37",Returning,8%,Cash,Online
1006,06/10/2024,Bob,South,"£27,608.75",24,Electronics,£329.07,"£1,353.37",New,15%,Bank Transfer,Retail
1100,06/10/2024,David,West,"£130,135.30",47,Electronics,£585.36,"£3,549.79",New,22%,Credit Card,Online
1042,06/10/2024,David,South,"£211,713.90",49,Food,"£1,390.02","£4,854.71",Returning,11%,Credit Card,Online
1051,07/10/2024,Bob,West,"£62,539.15",17,Furniture,"£3,568.29","£3,792.55",Returning,3%,Credit Card,Retail
1026,07/10/2024,Alice,South,"£104,055.98",34,Food,"£2,754.68","£4,372.10",New,30%,Cash,Online
1011,07/10/2024,David,East,"£95,129.14",36,Food,£247.25,"£2,903.82",Returning,9%,Bank Transfer,Online
1013,08/10/2024,David,South,"£106,404.48",28,Food,"£3,530.03","£4,750.20",New,20%,Bank Transfer,Online
1077,08/10/2024,David,South,"£159,811.68",40,Electronics,"£3,485.41","£4,756.30",Returning,16%,Cash,Online
1100,08/10/2024,Charlie,West,"£98,698.75",20,Furniture,"£2,005.00","£5,140.56",New,4%,Cash,Retail
1081,09/10/2024,Alice,West,"£73,258.67",21,Food,"£2,975.30","£3,876.12",New,10%,Bank Transfer,Retail
